permutation,input_sample_id,brain_sample_id,kept_original_pair
548,HC-LAR-5,FL-LAR-5,False
548,VC-LAR-1,HC-LAR-13,False
548,VC-LAR-13,HC-LAR-5,False
548,VC-LAR-5,FL-LAR-1,False
549,FL-LAR-1,FL-LAR-1,True
549,FL-LAR-13,HC-LAR-5,False
549,FL-LAR-5,VC-LAR-5,False
549,HC-LAR-1,VC-LAR-1,False
549,HC-LAR-13,VC-LAR-13,False
549,HC-LAR-5,FL-LAR-5,False
549,VC-LAR-1,HC-LAR-1,False
549,VC-LAR-13,HC-LAR-13,False
549,VC-LAR-5,FL-LAR-13,False
550,FL-LAR-1,VC-LAR-1,False
550,FL-LAR-13,FL-LAR-1,False
550,FL-LAR-5,VC-LAR-13,False
550,HC-LAR-1,HC-LAR-13,False
550,HC-LAR-13,VC-LAR-5,False
550,HC-LAR-5,FL-LAR-13,False
550,VC-LAR-1,HC-LAR-1,False
550,VC-LAR-13,FL-LAR-5,False
550,VC-LAR-5,HC-LAR-5,False
551,FL-LAR-1,FL-LAR-13,False
551,FL-LAR-13,VC-LAR-1,False
551,FL-LAR-5,HC-LAR-5,False
551,HC-LAR-1,VC-LAR-5,False
551,HC-LAR-13,HC-LAR-1,False
551,HC-LAR-5,FL-LAR-5,False
551,VC-LAR-1,FL-LAR-1,False
551,VC-LAR-13,VC-LAR-13,True
551,VC-LAR-5,HC-LAR-13,False
552,FL-LAR-1,VC-LAR-1,False
552,FL-LAR-13,FL-LAR-1,False
552,FL-LAR-5,FL-LAR-5,True
552,HC-LAR-1,VC-LAR-5,False
552,HC-LAR-13,HC-LAR-5,False
552,HC-LAR-5,HC-LAR-1,False
552,VC-LAR-1,VC-LAR-13,False
552,VC-LAR-13,HC-LAR-13,False
552,VC-LAR-5,FL-LAR-13,False
553,FL-LAR-1,FL-LAR-5,False
553,FL-LAR-13,VC-LAR-1,False
553,FL-LAR-5,VC-LAR-13,False
553,HC-LAR-1,HC-LAR-13,False
553,HC-LAR-13,FL-LAR-13,False
553,HC-LAR-5,VC-LAR-5,False
553,VC-LAR-1,FL-LAR-1,False
553,VC-LAR-13,HC-LAR-5,False
553,VC-LAR-5,HC-LAR-1,False
554,FL-LAR-1,VC-LAR-5,False
554,FL-LAR-13,HC-LAR-13,False
554,FL-LAR-5,FL-LAR-1,False
554,HC-LAR-1,VC-LAR-1,False
554,HC-LAR-13,HC-LAR-1,False
554,HC-LAR-5,FL-LAR-5,False
554,VC-LAR-1,FL-LAR-13,False
554,VC-LAR-13,HC-LAR-5,False
554,VC-LAR-5,VC-LAR-13,False
555,FL-LAR-1,VC-LAR-5,False
555,FL-LAR-13,HC-LAR-1,False
555,FL-LAR-5,FL-LAR-13,False
555,HC-LAR-1,FL-LAR-1,False
555,HC-LAR-13,HC-LAR-5,False
555,HC-LAR-5,VC-LAR-13,False
555,VC-LAR-1,VC-LAR-1,True
555,VC-LAR-13,FL-LAR-5,False
555,VC-LAR-5,HC-LAR-13,False
556,FL-LAR-1,HC-LAR-13,False
556,FL-LAR-13,FL-LAR-5,False
556,FL-LAR-5,VC-LAR-13,False
556,HC-LAR-1,FL-LAR-13,False
556,HC-LAR-13,VC-LAR-5,False
556,HC-LAR-5,FL-LAR-1,False
556,VC-LAR-1,HC-LAR-5,False
556,VC-LAR-13,HC-LAR-1,False
556,VC-LAR-5,VC-LAR-1,False
557,FL-LAR-1,VC-LAR-1,False
557,FL-LAR-13,HC-LAR-5,False
557,FL-LAR-5,HC-LAR-13,False
557,HC-LAR-1,FL-LAR-1,False
557,HC-LAR-13,VC-LAR-13,False
557,HC-LAR-5,VC-LAR-5,False
557,VC-LAR-1,FL-LAR-13,False
557,VC-LAR-13,HC-LAR-1,False
557,VC-LAR-5,FL-LAR-5,False
558,FL-LAR-1,FL-LAR-13,False
558,FL-LAR-13,VC-LAR-13,False
558,FL-LAR-5,HC-LAR-13,False
558,HC-LAR-1,FL-LAR-5,False
558,HC-LAR-13,VC-LAR-5,False
558,HC-LAR-5,HC-LAR-1,False
558,VC-LAR-1,FL-LAR-1,False
558,VC-LAR-13,HC-LAR-5,False
558,VC-LAR-5,VC-LAR-1,False
559,FL-LAR-1,HC-LAR-5,False
559,FL-LAR-13,FL-LAR-13,True
559,FL-LAR-5,HC-LAR-1,False
559,HC-LAR-1,HC-LAR-13,False
559,HC-LAR-13,VC-LAR-13,False
559,HC-LAR-5,FL-LAR-1,False
559,VC-LAR-1,VC-LAR-1,True
559,VC-LAR-13,FL-LAR-5,False
559,VC-LAR-5,VC-LAR-5,True
560,FL-LAR-1,FL-LAR-5,False
560,FL-LAR-13,FL-LAR-13,True
560,FL-LAR-5,FL-LAR-1,False
560,HC-LAR-1,VC-LAR-1,False
560,HC-LAR-13,HC-LAR-1,False
560,HC-LAR-5,VC-LAR-13,False
560,VC-LAR-1,HC-LAR-13,False
560,VC-LAR-13,HC-LAR-5,False
560,VC-LAR-5,VC-LAR-5,True
561,FL-LAR-1,VC-LAR-1,False
561,FL-LAR-13,VC-LAR-5,False
561,FL-LAR-5,HC-LAR-13,False
561,HC-LAR-1,FL-LAR-13,False
561,HC-LAR-13,HC-LAR-1,False
561,HC-LAR-5,VC-LAR-13,False
561,VC-LAR-1,FL-LAR-1,False
561,VC-LAR-13,HC-LAR-5,False
561,VC-LAR-5,FL-LAR-5,False
562,FL-LAR-1,HC-LAR-13,False
562,FL-LAR-13,VC-LAR-13,False
562,FL-LAR-5,HC-LAR-1,False
562,HC-LAR-1,HC-LAR-5,False
562,HC-LAR-13,VC-LAR-5,False
562,HC-LAR-5,VC-LAR-1,False
562,VC-LAR-1,FL-LAR-13,False
562,VC-LAR-13,FL-LAR-1,False
562,VC-LAR-5,FL-LAR-5,False
563,FL-LAR-1,HC-LAR-5,False
563,FL-LAR-13,FL-LAR-1,False
563,FL-LAR-5,VC-LAR-5,False
563,HC-LAR-1,HC-LAR-13,False
563,HC-LAR-13,FL-LAR-13,False
563,HC-LAR-5,VC-LAR-1,False
563,VC-LAR-1,HC-LAR-1,False
563,VC-LAR-13,VC-LAR-13,True
563,VC-LAR-5,FL-LAR-5,False
564,FL-LAR-1,HC-LAR-5,False
564,FL-LAR-13,FL-LAR-1,False
564,FL-LAR-5,VC-LAR-13,False
564,HC-LAR-1,FL-LAR-13,False
564,HC-LAR-13,FL-LAR-5,False
564,HC-LAR-5,HC-LAR-1,False
564,VC-LAR-1,HC-LAR-13,False
564,VC-LAR-13,VC-LAR-1,False
564,VC-LAR-5,VC-LAR-5,True
565,FL-LAR-1,HC-LAR-1,False
565,FL-LAR-13,VC-LAR-1,False
565,FL-LAR-5,FL-LAR-5,True
565,HC-LAR-1,FL-LAR-1,False
565,HC-LAR-13,HC-LAR-5,False
565,HC-LAR-5,HC-LAR-13,False
565,VC-LAR-1,VC-LAR-5,False
565,VC-LAR-13,VC-LAR-13,True
565,VC-LAR-5,FL-LAR-13,False
566,FL-LAR-1,VC-LAR-1,False
566,FL-LAR-13,FL-LAR-5,False
566,FL-LAR-5,HC-LAR-5,False
566,HC-LAR-1,VC-LAR-13,False
566,HC-LAR-13,FL-LAR-13,False
566,HC-LAR-5,HC-LAR-13,False
566,VC-LAR-1,FL-LAR-1,False
566,VC-LAR-13,VC-LAR-5,False
566,VC-LAR-5,HC-LAR-1,False
567,FL-LAR-1,VC-LAR-5,False
567,FL-LAR-13,FL-LAR-13,True
567,FL-LAR-5,VC-LAR-13,False
567,HC-LAR-1,HC-LAR-13,False
567,HC-LAR-13,FL-LAR-1,False
567,HC-LAR-5,VC-LAR-1,False
567,VC-LAR-1,HC-LAR-1,False
567,VC-LAR-13,FL-LAR-5,False
567,VC-LAR-5,HC-LAR-5,False
568,FL-LAR-1,HC-LAR-13,False
568,FL-LAR-13,VC-LAR-5,False
568,FL-LAR-5,VC-LAR-13,False
568,HC-LAR-1,VC-LAR-1,False
568,HC-LAR-13,FL-LAR-13,False
568,HC-LAR-5,FL-LAR-1,False
568,VC-LAR-1,HC-LAR-1,False
568,VC-LAR-13,FL-LAR-5,False
568,VC-LAR-5,HC-LAR-5,False
569,FL-LAR-1,HC-LAR-13,False
569,FL-LAR-13,VC-LAR-5,False
569,FL-LAR-5,HC-LAR-5,False
569,HC-LAR-1,VC-LAR-13,False
569,HC-LAR-13,FL-LAR-5,False
569,HC-LAR-5,FL-LAR-1,False
569,VC-LAR-1,HC-LAR-1,False
569,VC-LAR-13,FL-LAR-13,False
569,VC-LAR-5,VC-LAR-1,False
570,FL-LAR-1,FL-LAR-13,False
570,FL-LAR-13,FL-LAR-1,False
570,FL-LAR-5,HC-LAR-1,False
570,HC-LAR-1,VC-LAR-5,False
570,HC-LAR-13,VC-LAR-13,False
570,HC-LAR-5,VC-LAR-1,False
570,VC-LAR-1,HC-LAR-5,False
570,VC-LAR-13,FL-LAR-5,False
570,VC-LAR-5,HC-LAR-13,False
571,FL-LAR-1,VC-LAR-5,False
571,FL-LAR-13,FL-LAR-5,False
571,FL-LAR-5,HC-LAR-5,False
571,HC-LAR-1,VC-LAR-13,False
571,HC-LAR-13,VC-LAR-1,False
571,HC-LAR-5,FL-LAR-13,False
571,VC-LAR-1,FL-LAR-1,False
571,VC-LAR-13,HC-LAR-1,False
571,VC-LAR-5,HC-LAR-13,False
572,FL-LAR-1,FL-LAR-13,False
572,FL-LAR-13,FL-LAR-5,False
572,FL-LAR-5,FL-LAR-1,False
572,HC-LAR-1,VC-LAR-13,False
572,HC-LAR-13,VC-LAR-1,False
572,HC-LAR-5,HC-LAR-1,False
572,VC-LAR-1,HC-LAR-13,False
572,VC-LAR-13,VC-LAR-5,False
572,VC-LAR-5,HC-LAR-5,False
573,FL-LAR-1,VC-LAR-5,False
573,FL-LAR-13,FL-LAR-1,False
573,FL-LAR-5,HC-LAR-1,False
573,HC-LAR-1,VC-LAR-1,False
573,HC-LAR-13,VC-LAR-13,False
573,HC-LAR-5,FL-LAR-13,False
573,VC-LAR-1,HC-LAR-13,False
573,VC-LAR-13,HC-LAR-5,False
573,VC-LAR-5,FL-LAR-5,False
574,FL-LAR-1,VC-LAR-13,False
574,FL-LAR-13,HC-LAR-13,False
574,FL-LAR-5,HC-LAR-1,False
574,HC-LAR-1,VC-LAR-1,False
574,HC-LAR-13,FL-LAR-13,False
574,HC-LAR-5,FL-LAR-1,False
574,VC-LAR-1,HC-LAR-5,False
574,VC-LAR-13,FL-LAR-5,False
574,VC-LAR-5,VC-LAR-5,True
575,FL-LAR-1,HC-LAR-5,False
575,FL-LAR-13,HC-LAR-1,False
575,FL-LAR-5,VC-LAR-5,False
575,HC-LAR-1,VC-LAR-1,False
575,HC-LAR-13,FL-LAR-13,False
575,HC-LAR-5,FL-LAR-1,False
575,VC-LAR-1,VC-LAR-13,False
575,VC-LAR-13,HC-LAR-13,False
575,VC-LAR-5,FL-LAR-5,False
576,FL-LAR-1,VC-LAR-5,False
576,FL-LAR-13,HC-LAR-13,False
576,FL-LAR-5,FL-LAR-5,True
576,HC-LAR-1,HC-LAR-1,True
576,HC-LAR-13,VC-LAR-13,False
576,HC-LAR-5,VC-LAR-1,False
576,VC-LAR-1,FL-LAR-1,False
576,VC-LAR-13,FL-LAR-13,False
576,VC-LAR-5,HC-LAR-5,False
577,FL-LAR-1,FL-LAR-1,True
577,FL-LAR-13,HC-LAR-5,False
577,FL-LAR-5,FL-LAR-5,True
577,HC-LAR-1,HC-LAR-1,True
577,HC-LAR-13,FL-LAR-13,False
577,HC-LAR-5,VC-LAR-13,False
577,VC-LAR-1,VC-LAR-5,False
577,VC-LAR-13,VC-LAR-1,False
577,VC-LAR-5,HC-LAR-13,False
578,FL-LAR-1,HC-LAR-1,False
578,FL-LAR-13,FL-LAR-1,False
578,FL-LAR-5,VC-LAR-13,False
578,HC-LAR-1,FL-LAR-13,False
578,HC-LAR-13,HC-LAR-13,True
578,HC-LAR-5,FL-LAR-5,False
578,VC-LAR-1,HC-LAR-5,False
578,VC-LAR-13,VC-LAR-5,False
578,VC-LAR-5,VC-LAR-1,False
579,FL-LAR-1,HC-LAR-1,False
579,FL-LAR-13,FL-LAR-5,False
579,FL-LAR-5,HC-LAR-5,False
579,HC-LAR-1,FL-LAR-1,False
579,HC-LAR-13,VC-LAR-1,False
579,HC-LAR-5,FL-LAR-13,False
579,VC-LAR-1,HC-LAR-13,False
579,VC-LAR-13,VC-LAR-13,True
579,VC-LAR-5,VC-LAR-5,True
580,FL-LAR-1,VC-LAR-13,False
580,FL-LAR-13,VC-LAR-5,False
580,FL-LAR-5,FL-LAR-5,True
580,HC-LAR-1,HC-LAR-1,True
580,HC-LAR-13,VC-LAR-1,False
580,HC-LAR-5,FL-LAR-1,False
580,VC-LAR-1,FL-LAR-13,False
580,VC-LAR-13,HC-LAR-13,False
580,VC-LAR-5,HC-LAR-5,False
581,FL-LAR-1,FL-LAR-13,False
581,FL-LAR-13,FL-LAR-1,False
581,FL-LAR-5,VC-LAR-5,False
581,HC-LAR-1,HC-LAR-5,False
581,HC-LAR-13,HC-LAR-1,False
581,HC-LAR-5,FL-LAR-5,False
581,VC-LAR-1,VC-LAR-13,False
581,VC-LAR-13,VC-LAR-1,False
581,VC-LAR-5,HC-LAR-13,False
582,FL-LAR-1,VC-LAR-1,False
582,FL-LAR-13,VC-LAR-5,False
582,FL-LAR-5,HC-LAR-5,False
582,HC-LAR-1,FL-LAR-13,False
582,HC-LAR-13,FL-LAR-5,False
582,HC-LAR-5,VC-LAR-13,False
582,VC-LAR-1,HC-LAR-13,False
582,VC-LAR-13,HC-LAR-1,False
582,VC-LAR-5,FL-LAR-1,False
583,FL-LAR-1,VC-LAR-13,False
583,FL-LAR-13,VC-LAR-5,False
583,FL-LAR-5,VC-LAR-1,False
583,HC-LAR-1,HC-LAR-5,False
583,HC-LAR-13,FL-LAR-1,False
583,HC-LAR-5,HC-LAR-13,False
583,VC-LAR-1,FL-LAR-13,False
583,VC-LAR-13,HC-LAR-1,False
583,VC-LAR-5,FL-LAR-5,False
584,FL-LAR-1,FL-LAR-5,False
584,FL-LAR-13,VC-LAR-13,False
584,FL-LAR-5,FL-LAR-13,False
584,HC-LAR-1,FL-LAR-1,False
584,HC-LAR-13,HC-LAR-5,False
584,HC-LAR-5,HC-LAR-13,False
584,VC-LAR-1,VC-LAR-1,True
584,VC-LAR-13,HC-LAR-1,False
584,VC-LAR-5,VC-LAR-5,True
585,FL-LAR-1,FL-LAR-13,False
585,FL-LAR-13,HC-LAR-5,False
585,FL-LAR-5,HC-LAR-1,False
585,HC-LAR-1,FL-LAR-1,False
585,HC-LAR-13,VC-LAR-13,False
585,HC-LAR-5,HC-LAR-13,False
585,VC-LAR-1,VC-LAR-5,False
585,VC-LAR-13,VC-LAR-1,False
585,VC-LAR-5,FL-LAR-5,False
586,FL-LAR-1,FL-LAR-5,False
586,FL-LAR-13,HC-LAR-5,False
586,FL-LAR-5,VC-LAR-13,False
586,HC-LAR-1,VC-LAR-1,False
586,HC-LAR-13,HC-LAR-1,False
586,HC-LAR-5,HC-LAR-13,False
586,VC-LAR-1,FL-LAR-13,False
586,VC-LAR-13,FL-LAR-1,False
586,VC-LAR-5,VC-LAR-5,True
587,FL-LAR-1,HC-LAR-13,False
587,FL-LAR-13,FL-LAR-13,True
587,FL-LAR-5,VC-LAR-5,False
587,HC-LAR-1,HC-LAR-1,True
587,HC-LAR-13,FL-LAR-1,False
587,HC-LAR-5,FL-LAR-5,False
587,VC-LAR-1,VC-LAR-1,True
587,VC-LAR-13,VC-LAR-13,True
587,VC-LAR-5,HC-LAR-5,False
588,FL-LAR-1,FL-LAR-5,False
588,FL-LAR-13,VC-LAR-1,False
588,FL-LAR-5,HC-LAR-1,False
588,HC-LAR-1,VC-LAR-13,False
588,HC-LAR-13,FL-LAR-13,False
588,HC-LAR-5,HC-LAR-5,True
588,VC-LAR-1,VC-LAR-5,False
588,VC-LAR-13,FL-LAR-1,False
588,VC-LAR-5,HC-LAR-13,False
589,FL-LAR-1,VC-LAR-13,False
589,FL-LAR-13,HC-LAR-1,False
589,FL-LAR-5,FL-LAR-5,True
589,HC-LAR-1,HC-LAR-5,False
589,HC-LAR-13,HC-LAR-13,True
589,HC-LAR-5,VC-LAR-1,False
589,VC-LAR-1,FL-LAR-13,False
589,VC-LAR-13,VC-LAR-5,False
589,VC-LAR-5,FL-LAR-1,False
590,FL-LAR-1,FL-LAR-1,True
590,FL-LAR-13,HC-LAR-1,False
590,FL-LAR-5,FL-LAR-13,False
590,HC-LAR-1,VC-LAR-1,False
590,HC-LAR-13,FL-LAR-5,False
590,HC-LAR-5,HC-LAR-13,False
590,VC-LAR-1,HC-LAR-5,False
590,VC-LAR-13,VC-LAR-13,True
590,VC-LAR-5,VC-LAR-5,True
591,FL-LAR-1,FL-LAR-5,False
591,FL-LAR-13,HC-LAR-5,False
591,FL-LAR-5,FL-LAR-13,False
591,HC-LAR-1,VC-LAR-13,False
591,HC-LAR-13,FL-LAR-1,False
591,HC-LAR-5,HC-LAR-13,False
591,VC-LAR-1,VC-LAR-5,False
591,VC-LAR-13,HC-LAR-1,False
591,VC-LAR-5,VC-LAR-1,False
592,FL-LAR-1,FL-LAR-1,True
592,FL-LAR-13,VC-LAR-5,False
592,FL-LAR-5,VC-LAR-13,False
592,HC-LAR-1,HC-LAR-13,False
592,HC-LAR-13,HC-LAR-1,False
592,HC-LAR-5,VC-LAR-1,False
592,VC-LAR-1,FL-LAR-5,False
592,VC-LAR-13,HC-LAR-5,False
592,VC-LAR-5,FL-LAR-13,False
593,FL-LAR-1,FL-LAR-5,False
593,FL-LAR-13,VC-LAR-13,False
593,FL-LAR-5,HC-LAR-13,False
593,HC-LAR-1,FL-LAR-13,False
593,HC-LAR-13,HC-LAR-1,False
593,HC-LAR-5,HC-LAR-5,True
593,VC-LAR-1,VC-LAR-5,False
593,VC-LAR-13,FL-LAR-1,False
593,VC-LAR-5,VC-LAR-1,False
594,FL-LAR-1,FL-LAR-1,True
594,FL-LAR-13,HC-LAR-13,False
594,FL-LAR-5,VC-LAR-1,False
594,HC-LAR-1,FL-LAR-5,False
594,HC-LAR-13,VC-LAR-13,False
594,HC-LAR-5,VC-LAR-5,False
594,VC-LAR-1,HC-LAR-5,False
594,VC-LAR-13,HC-LAR-1,False
594,VC-LAR-5,FL-LAR-13,False
595,FL-LAR-1,FL-LAR-1,True
595,FL-LAR-13,FL-LAR-13,True
595,FL-LAR-5,VC-LAR-1,False
595,HC-LAR-1,HC-LAR-5,False
595,HC-LAR-13,VC-LAR-5,False
595,HC-LAR-5,VC-LAR-13,False
595,VC-LAR-1,HC-LAR-13,False
595,VC-LAR-13,HC-LAR-1,False
595,VC-LAR-5,FL-LAR-5,False
596,FL-LAR-1,VC-LAR-1,False
596,FL-LAR-13,VC-LAR-13,False
596,FL-LAR-5,FL-LAR-13,False
596,HC-LAR-1,HC-LAR-5,False
596,HC-LAR-13,VC-LAR-5,False
596,HC-LAR-5,FL-LAR-1,False
596,VC-LAR-1,HC-LAR-1,False
596,VC-LAR-13,FL-LAR-5,False
596,VC-LAR-5,HC-LAR-13,False
597,FL-LAR-1,VC-LAR-13,False
597,FL-LAR-13,FL-LAR-13,True
597,FL-LAR-5,FL-LAR-1,False
597,HC-LAR-1,VC-LAR-5,False
597,HC-LAR-13,HC-LAR-1,False
597,HC-LAR-5,FL-LAR-5,False
597,VC-LAR-1,HC-LAR-13,False
597,VC-LAR-13,VC-LAR-1,False
597,VC-LAR-5,HC-LAR-5,False
598,FL-LAR-1,HC-LAR-5,False
598,FL-LAR-13,VC-LAR-5,False
598,FL-LAR-5,HC-LAR-13,False
598,HC-LAR-1,FL-LAR-1,False
598,HC-LAR-13,VC-LAR-13,False
598,HC-LAR-5,HC-LAR-1,False
598,VC-LAR-1,FL-LAR-5,False
598,VC-LAR-13,VC-LAR-1,False
598,VC-LAR-5,FL-LAR-13,False
599,FL-LAR-1,HC-LAR-5,False
599,FL-LAR-13,VC-LAR-5,False
599,FL-LAR-5,HC-LAR-13,False
599,HC-LAR-1,FL-LAR-5,False
599,HC-LAR-13,HC-LAR-1,False
599,HC-LAR-5,FL-LAR-13,False
599,VC-LAR-1,VC-LAR-1,True
599,VC-LAR-13,VC-LAR-13,True
599,VC-LAR-5,FL-LAR-1,False
600,FL-LAR-1,VC-LAR-13,False
600,FL-LAR-13,HC-LAR-5,False
600,FL-LAR-5,HC-LAR-13,False
600,HC-LAR-1,FL-LAR-1,False
600,HC-LAR-13,FL-LAR-13,False
600,HC-LAR-5,HC-LAR-1,False
600,VC-LAR-1,VC-LAR-1,True
600,VC-LAR-13,FL-LAR-5,False
600,VC-LAR-5,VC-LAR-5,True
601,FL-LAR-1,HC-LAR-5,False
601,FL-LAR-13,VC-LAR-1,False
601,FL-LAR-5,VC-LAR-13,False
601,HC-LAR-1,FL-LAR-5,False
601,HC-LAR-13,VC-LAR-5,False
601,HC-LAR-5,HC-LAR-1,False
601,VC-LAR-1,FL-LAR-13,False
601,VC-LAR-13,HC-LAR-13,False
601,VC-LAR-5,FL-LAR-1,False
602,FL-LAR-1,FL-LAR-1,True
602,FL-LAR-13,HC-LAR-13,False
602,FL-LAR-5,FL-LAR-5,True
602,HC-LAR-1,HC-LAR-1,True
602,HC-LAR-13,VC-LAR-13,False
602,HC-LAR-5,FL-LAR-13,False
602,VC-LAR-1,VC-LAR-5,False
602,VC-LAR-13,VC-LAR-1,False
602,VC-LAR-5,HC-LAR-5,False
603,FL-LAR-1,VC-LAR-13,False
603,FL-LAR-13,FL-LAR-13,True
603,FL-LAR-5,VC-LAR-1,False
603,HC-LAR-1,HC-LAR-5,False
603,HC-LAR-13,VC-LAR-5,False
603,HC-LAR-5,FL-LAR-1,False
603,VC-LAR-1,HC-LAR-1,False
603,VC-LAR-13,FL-LAR-5,False
603,VC-LAR-5,HC-LAR-13,False
604,FL-LAR-1,VC-LAR-5,False
604,FL-LAR-13,HC-LAR-1,False
604,FL-LAR-5,VC-LAR-13,False
604,HC-LAR-1,FL-LAR-1,False
604,HC-LAR-13,FL-LAR-13,False
604,HC-LAR-5,HC-LAR-13,False
604,VC-LAR-1,VC-LAR-1,True
604,VC-LAR-13,FL-LAR-5,False
604,VC-LAR-5,HC-LAR-5,False
605,FL-LAR-1,VC-LAR-13,False
605,FL-LAR-13,FL-LAR-1,False
605,FL-LAR-5,HC-LAR-13,False
605,HC-LAR-1,VC-LAR-5,False
605,HC-LAR-13,HC-LAR-5,False
605,HC-LAR-5,FL-LAR-13,False
605,VC-LAR-1,VC-LAR-1,True
605,VC-LAR-13,FL-LAR-5,False
605,VC-LAR-5,HC-LAR-1,False
606,FL-LAR-1,FL-LAR-5,False
606,FL-LAR-13,HC-LAR-13,False
606,FL-LAR-5,VC-LAR-13,False
606,HC-LAR-1,FL-LAR-1,False
606,HC-LAR-13,VC-LAR-5,False
606,HC-LAR-5,FL-LAR-13,False
606,VC-LAR-1,HC-LAR-1,False
606,VC-LAR-13,VC-LAR-1,False
606,VC-LAR-5,HC-LAR-5,False
607,FL-LAR-1,FL-LAR-1,True
607,FL-LAR-13,HC-LAR-13,False
607,FL-LAR-5,FL-LAR-5,True
607,HC-LAR-1,VC-LAR-5,False
607,HC-LAR-13,FL-LAR-13,False
607,HC-LAR-5,VC-LAR-1,False
607,VC-LAR-1,HC-LAR-1,False
607,VC-LAR-13,VC-LAR-13,True
607,VC-LAR-5,HC-LAR-5,False
608,FL-LAR-1,FL-LAR-5,False
608,FL-LAR-13,HC-LAR-5,False
608,FL-LAR-5,FL-LAR-1,False
608,HC-LAR-1,VC-LAR-5,False
608,HC-LAR-13,FL-LAR-13,False
608,HC-LAR-5,VC-LAR-13,False
608,VC-LAR-1,VC-LAR-1,True
608,VC-LAR-13,HC-LAR-1,False
608,VC-LAR-5,HC-LAR-13,False
609,FL-LAR-1,VC-LAR-13,False
609,FL-LAR-13,VC-LAR-5,False
609,FL-LAR-5,HC-LAR-1,False
609,HC-LAR-1,FL-LAR-13,False
609,HC-LAR-13,VC-LAR-1,False
609,HC-LAR-5,FL-LAR-1,False
609,VC-LAR-1,HC-LAR-13,False
609,VC-LAR-13,FL-LAR-5,False
609,VC-LAR-5,HC-LAR-5,False
610,FL-LAR-1,VC-LAR-13,False
610,FL-LAR-13,FL-LAR-5,False
610,FL-LAR-5,VC-LAR-5,False
610,HC-LAR-1,HC-LAR-13,False
610,HC-LAR-13,FL-LAR-1,False
610,HC-LAR-5,VC-LAR-1,False
610,VC-LAR-1,FL-LAR-13,False
610,VC-LAR-13,HC-LAR-5,False
610,VC-LAR-5,HC-LAR-1,False
611,FL-LAR-1,FL-LAR-1,True
611,FL-LAR-13,HC-LAR-13,False
611,FL-LAR-5,VC-LAR-13,False
611,HC-LAR-1,FL-LAR-5,False
611,HC-LAR-13,HC-LAR-5,False
611,HC-LAR-5,VC-LAR-1,False
611,VC-LAR-1,VC-LAR-5,False
611,VC-LAR-13,FL-LAR-13,False
611,VC-LAR-5,HC-LAR-1,False
612,FL-LAR-1,FL-LAR-5,False
612,FL-LAR-13,HC-LAR-1,False
612,FL-LAR-5,HC-LAR-5,False
612,HC-LAR-1,VC-LAR-5,False
612,HC-LAR-13,VC-LAR-13,False
612,HC-LAR-5,FL-LAR-13,False
612,VC-LAR-1,VC-LAR-1,True
612,VC-LAR-13,HC-LAR-13,False
612,VC-LAR-5,FL-LAR-1,False
613,FL-LAR-1,HC-LAR-5,False
613,FL-LAR-13,VC-LAR-1,False
613,FL-LAR-5,FL-LAR-1,False
613,HC-LAR-1,HC-LAR-13,False
613,HC-LAR-13,FL-LAR-13,False
613,HC-LAR-5,HC-LAR-1,False
613,VC-LAR-1,FL-LAR-5,False
613,VC-LAR-13,VC-LAR-13,True
613,VC-LAR-5,VC-LAR-5,True
614,FL-LAR-1,HC-LAR-13,False
614,FL-LAR-13,HC-LAR-5,False
614,FL-LAR-5,FL-LAR-13,False
614,HC-LAR-1,VC-LAR-13,False
614,HC-LAR-13,FL-LAR-5,False
614,HC-LAR-5,VC-LAR-1,False
614,VC-LAR-1,HC-LAR-1,False
614,VC-LAR-13,VC-LAR-5,False
614,VC-LAR-5,FL-LAR-1,False
615,FL-LAR-1,HC-LAR-13,False
615,FL-LAR-13,VC-LAR-1,False
615,FL-LAR-5,VC-LAR-5,False
615,HC-LAR-1,HC-LAR-1,True
615,HC-LAR-13,FL-LAR-5,False
615,HC-LAR-5,VC-LAR-13,False
615,VC-LAR-1,FL-LAR-13,False
615,VC-LAR-13,FL-LAR-1,False
615,VC-LAR-5,HC-LAR-5,False
616,FL-LAR-1,VC-LAR-5,False
616,FL-LAR-13,FL-LAR-1,False
616,FL-LAR-5,HC-LAR-5,False
616,HC-LAR-1,HC-LAR-13,False
616,HC-LAR-13,HC-LAR-1,False
616,HC-LAR-5,VC-LAR-1,False
616,VC-LAR-1,FL-LAR-5,False
616,VC-LAR-13,FL-LAR-13,False
616,VC-LAR-5,VC-LAR-13,False
617,FL-LAR-1,VC-LAR-13,False
617,FL-LAR-13,FL-LAR-5,False
617,FL-LAR-5,HC-LAR-5,False
617,HC-LAR-1,HC-LAR-13,False
617,HC-LAR-13,VC-LAR-1,False
617,HC-LAR-5,FL-LAR-1,False
617,VC-LAR-1,HC-LAR-1,False
617,VC-LAR-13,FL-LAR-13,False
617,VC-LAR-5,VC-LAR-5,True
618,FL-LAR-1,FL-LAR-1,True
618,FL-LAR-13,HC-LAR-13,False
618,FL-LAR-5,HC-LAR-5,False
618,HC-LAR-1,VC-LAR-1,False
618,HC-LAR-13,FL-LAR-13,False
618,HC-LAR-5,VC-LAR-5,False
618,VC-LAR-1,VC-LAR-13,False
618,VC-LAR-13,FL-LAR-5,False
618,VC-LAR-5,HC-LAR-1,False
619,FL-LAR-1,FL-LAR-1,True
